"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"MCO",1086,0.00184162062615101,0.0395948434622468,0.00733270991250956,0.0533362795651813,1084,0.000922509225092251,0.033210332103321,0.0059368772454127,0.0460584680968225
"MDW",807,0.023543990086741,0.0557620817843866,0.0370477337940031,0.0743626055136351,801,0.0137328339575531,0.0848938826466916,0.0250343344899872,0.106818790981571
"MEM",131,0.00763358778625954,0.0458015267175573,0.0475955211430422,0.0999013645748437,129,0,0.0155038759689922,0.036143460148887,0.0596946649182385
"MIA",103,0.00970873786407767,0.0679611650485437,0.0599550859514193,0.137776839130908,103,0.00970873786407767,0.058252427184466,0.0599550859514193,0.125619395108219
"MSN",265,0.00754716981132075,0.0264150943396226,0.0296288060838418,0.0553857783161997,265,0.00754716981132075,0.0226415094339623,0.0296288060838418,0.0504539129286316
"MSP",2049,0.00195217179111762,0.0161054172767204,0.00530531684627889,0.0227622344642701,2045,0,0.019559902200489,0.00235580595111,0.0267583956276371
"MSY",355,0.0028169014084507,0.0309859154929577,0.0179654520553433,0.0559312967600567,355,0,0.0169014084507042,0.0134276810416913,0.0378648192993365
"OAK",2353,0.00169995750106247,0.0382490437739057,0.00462144254117632,0.0470111206859916,2363,0.00253914515446466,0.0385103681760474,0.00576564707412899,0.0472769765182501
"OKC",697,0.00573888091822095,0.0315638450502152,0.0155177870966905,0.047972571838176,698,0.00859598853868195,0.0372492836676218,0.0194081611159967,0.0546578355472163
"OMA",591,0.00169204737732657,0.0338409475465313,0.0108493404201626,0.0524466738384835,593,0.00505902192242833,0.0320404721753794,0.0158347890128471,0.050255464342029
"ONT",1040,0.00192307692307692,0.0269230769230769,0.00765548832449772,0.039076544426232,1040,0.00288461538461538,0.0221153846153846,0.00906265705377004,0.0334095236601455
"ORD",2759,0.0163102573396158,0.110547299746285,0.0219305794138548,0.123068656478093,2734,0.0157278712509144,0.12545720555962,0.0212949961245488,0.138688513997627
"ORF",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"PDX",2494,0.00160384923817161,0.0272654370489174,0.00436072556694677,0.0346265341299119,2494,0.00160384923817161,0.0280673616680032,0.00436072556694677,0.0355180955949429
"PHL",704,0.0241477272727273,0.0596590909090909,0.0389830879628753,0.0802932929596609,702,0.0185185185185185,0.101139601139601,0.0321009032964104,0.12631793549661
"PHX",6162,0.00421940928270042,0.0352158390133074,0.00625347859605528,0.0402314201295069,6168,0.00405317769130999,0.0406939040207523,0.00605469035466132,0.0460390658182636
